record_id,location_id,source_id,time_of_record,visit_count_x,time_in_queue,assigned_employee_id,type_of_water_source,number_of_people_served,address,province_name,town_name,location_type,subjective_quality_score,visit_count_y,results,pollutant_ppm,biological,functionality_status,hour,month
16691,KiRu26006,KiRu26006224,9/10/2021 9:44,1,27,40,shared_tap,2452,34 Zambezi Drive,Kilimani,Rural,Rural,4,1,,,,functional,9,September
16692,AkLu02561,AkLu02561224,9/10/2021 10:02,1,0,10,well,316,94 Papa Wemba Road,Akatsi,Lusaka,Urban,3,1,Clean,0.0984448,4.25E-05,functional,10,September
16693,KiZu31309,KiZu31309224,9/10/2021 10:03,8,132,10,shared_tap,1446,27 Conakry Street,Kilimani,Zuri,Urban,3,8,,,,partially_functional,10,September
16694,AmAb09249,AmAb09249224,9/10/2021 10:19,1,0,24,well,206,38 Fela Kuti Drive,Amanzi,Abidjan,Urban,3,1,Clean,0.0560131,4.97E-05,functional,10,September
16695,AkLu02323,AkLu02323224,9/10/2021 10:23,1,0,12,tap_in_home_broken,780,100 Okonjo-Iweala Street,Akatsi,Lusaka,Urban,9,1,,,,non_functional,10,September
16696,SoMa33940,SoMa33940224,9/10/2021 10:29,1,0,38,tap_in_home,890,175 Yaya Touré Lane,Sokoto,Majengo,Urban,10,1,,,,functional,10,September
16697,HaRu20619,HaRu20619224,9/10/2021 10:32,1,157,10,shared_tap,1850,149 Gbenga Adeyinka Street,Hawassa,Rural,Rural,3,1,,,,partially_functional,10,September
16698,AmAs10165,AmAs10165224,9/10/2021 10:35,1,240,34,shared_tap,3172,52 Nile Way,Amanzi,Asmara,Urban,3,1,,,,partially_functional,10,September
16699,AmRu14951,AmRu14951224,9/10/2021 10:37,1,0,30,tap_in_home,976,2 Nyati Zuma Drive,Amanzi,Rural,Rural,10,1,,,,functional,10,September
16700,AmPw12781,AmPw12781224,9/10/2021 10:39,2,155,12,shared_tap,3150,63 Tumbili Kenyatta Avenue,Amanzi,Pwani,Urban,3,2,,,,partially_functional,10,September
16701,KiRu30209,KiRu30209224,9/10/2021 10:40,1,0,34,well,188,38 Burna Boy Street,Kilimani,Rural,Rural,2,1,Contaminated: Chemical,2.50057,0,functional,10,September
16702,AkLu01807,AkLu01807224,9/10/2021 10:50,1,0,5,well,396,104 Lilongwe Street,Akatsi,Lusaka,Urban,2,1,Contaminated: Chemical,8.50889,0,functional,10,September
16703,AkHa00410,AkHa00410224,9/10/2021 10:51,1,0,36,well,356,177 Oliver Tambo Street,Akatsi,Harare,Urban,2,1,Contaminated: Chemical,2.33375,0,functional,10,September
16704,KiRu27124,KiRu27124224,9/10/2021 10:52,4,143,46,shared_tap,1166,144 Maseru Road,Kilimani,Rural,Rural,3,4,,,,partially_functional,10,September
16705,SoRu37432,SoRu37432224,9/10/2021 10:57,1,25,10,shared_tap,1966,139 Soko Soyinka Road,Sokoto,Rural,Rural,6,1,,,,functional,10,September
16706,HaRu20594,HaRu20594224,9/10/2021 11:03,5,146,5,shared_tap,2220,152 Gbenga Adeyinka Street,Hawassa,Rural,Rural,3,5,,,,partially_functional,11,September
16707,AkRu08041,AkRu08041224,9/10/2021 11:23,1,0,0,well,284,49 Milima Nyeusi Drive,Akatsi,Rural,Rural,2,1,Contaminated: Chemical,8.00778,0,functional,11,September
16708,AkRu03946,AkRu03946224,9/10/2021 11:28,1,0,46,well,216,26 Haile Selassie Avenue,Akatsi,Rural,Rural,3,1,Clean,0.0371009,2.08E-05,functional,11,September
16709,AkRu04404,AkRu04404224,9/10/2021 11:30,1,0,1,well,282,177 Asmara Street,Akatsi,Rural,Rural,3,1,Clean,0.0126717,5.52E-05,functional,11,September
16710,KiRu30269,KiRu30269224,9/10/2021 11:41,1,0,34,well,386,50 Afro Blue Drive,Kilimani,Rural,Rural,1,1,Contaminated: Biological,0,495.898,functional,11,September
16711,KiHa23047,KiHa23047224,9/10/2021 11:46,1,0,1,tap_in_home_broken,874,119 Bujumbura Street,Kilimani,Harare,Urban,9,1,,,,non_functional,11,September
16712,KiRu27713,KiRu27713224,9/10/2021 12:14,3,190,36,shared_tap,1834,169 Desmond Tutu Street,Kilimani,Rural,Rural,3,3,,,,partially_functional,12,September
16713,SoMa33920,SoMa33920224,9/10/2021 12:15,1,0,34,tap_in_home,904,72 Cissé Road,Sokoto,Majengo,Urban,10,1,,,,functional,12,September
16714,KiRu27006,KiRu27006224,9/10/2021 12:15,1,0,3,well,362,37 Zanzibar Street,Kilimani,Rural,Rural,1,1,Contaminated: Biological,0,96.6341,functional,12,September
16715,KiRu25303,KiRu25303224,9/10/2021 12:18,1,98,5,shared_tap,1038,198 Mwanza Street,Kilimani,Rural,Rural,3,1,,,,partially_functional,12,September
16716,KiRu25506,KiRu25506224,9/10/2021 12:21,5,177,36,shared_tap,2490,44 Limpopo Trail,Kilimani,Rural,Rural,3,5,,,,partially_functional,12,September
16717,HaRu17506,HaRu17506224,9/10/2021 12:24,1,0,42,tap_in_home_broken,850,12 Rhodes Street,Hawassa,Rural,Rural,9,1,,,,non_functional,12,September
16718,AmRu15056,AmRu15056224,9/10/2021 12:37,1,0,42,tap_in_home_broken,800,64 Mbuni Soyinka Avenue,Amanzi,Rural,Rural,9,1,,,,non_functional,12,September
16719,HaYa21478,HaYa21478224,9/10/2021 12:43,1,0,36,tap_in_home_broken,900,84 Okapi Road,Hawassa,Yaounde,Urban,9,1,,,,non_functional,12,September
16720,AmRu13519,AmRu13519224,9/10/2021 12:43,4,133,1,shared_tap,1170,102 Casablanca Street,Amanzi,Rural,Rural,10,4,,,,partially_functional,12,September
16721,SoRu35595,SoRu35595224,9/10/2021 12:56,1,25,8,river,700,192 Monrovia Street,Sokoto,Rural,Rural,0,1,,,,non_functional,12,September
16722,AkRu02673,AkRu02673224,9/10/2021 12:57,1,0,30,well,382,36 Nyota Avenue,Akatsi,Rural,Rural,3,1,Clean,0.0276055,1.33E-05,functional,12,September
16723,AmAs10509,AmAs10509224,9/10/2021 13:19,1,0,10,tap_in_home,612,77 Nadi Kijani Lane,Amanzi,Asmara,Urban,10,1,,,,functional,13,September
16724,AkRu08399,AkRu08399224,9/10/2021 13:19,1,0,48,well,240,43 African Skies Street,Akatsi,Rural,Rural,2,1,Contaminated: Chemical,8.62342,0,functional,13,September
16725,HaRu18647,HaRu18647224,9/10/2021 13:24,1,0,5,tap_in_home_broken,646,35 Amin Road,Hawassa,Rural,Rural,9,1,,,,non_functional,13,September
16726,HaDe16620,HaDe16620224,9/10/2021 13:35,1,0,30,well,332,94 Yvonne Chaka Road,Hawassa,Deka,Urban,1,1,Contaminated: Biological,0,267.371,functional,13,September
16727,AkRu03593,AkRu03593224,9/10/2021 13:41,1,23,16,shared_tap,1702,84 Koinange Street,Akatsi,Rural,Rural,6,1,,,,functional,13,September
16728,AkRu07789,AkRu07789224,9/10/2021 13:43,1,0,5,well,176,98 Ukingo Wa Mto Road,Akatsi,Rural,Rural,10,1,Contaminated: Chemical,6.75101,0,functional,13,September
16729,KiRu26452,KiRu26452224,9/10/2021 13:43,1,0,24,well,268,58 Alexandria Avenue,Kilimani,Rural,Rural,3,1,Clean,0.0365292,8.47E-07,functional,13,September
16730,KiRu25588,KiRu25588224,9/10/2021 13:48,8,127,30,shared_tap,3152,5 Usiku Court,Kilimani,Rural,Rural,3,8,,,,partially_functional,13,September
16731,KiRu26869,KiRu26869224,9/10/2021 13:50,1,0,28,tap_in_home,876,70 Zanzibar Street,Kilimani,Rural,Rural,10,1,,,,functional,13,September
16732,AkRu02717,AkRu02717224,9/10/2021 13:52,1,0,46,well,372,8 Nyota Avenue,Akatsi,Rural,Rural,2,1,Contaminated: Chemical,6.57044,0,functional,13,September
16733,KiZu31378,KiZu31378224,9/10/2021 13:54,1,0,38,well,228,31 Mto Wa Maji Avenue,Kilimani,Zuri,Urban,2,1,Contaminated: Chemical,2.81895,0,functional,13,September
16734,HaDe16438,HaDe16438224,9/10/2021 14:01,1,0,32,well,366,23 Ndege Tambo Road,Hawassa,Deka,Urban,1,1,Contaminated: Biological,0,262.668,functional,14,September
16735,SoIl32598,SoIl32598224,9/10/2021 14:05,1,0,46,well,254,11 Pwani Mchangani Road,Sokoto,Ilanga,Urban,3,1,Clean,0.0899441,6.45E-05,functional,14,September
16736,SoKo33557,SoKo33557224,9/10/2021 14:09,1,0,3,tap_in_home_broken,340,101 Mlima Wa Hekima Street,Sokoto,Kofi,Urban,9,1,,,,non_functional,14,September
16737,AkRu03940,AkRu03940224,9/10/2021 14:10,1,0,5,well,238,17 Haile Selassie Avenue,Akatsi,Rural,Rural,3,1,Clean,0.0562157,1.97E-05,functional,14,September
16738,AkRu04853,AkRu04853224,9/10/2021 14:15,1,24,28,shared_tap,1918,59 Giza Street,Akatsi,Rural,Rural,6,1,,,,functional,14,September
16739,AmAm09515,AmAm09515224,9/10/2021 14:20,2,147,24,shared_tap,1566,57 Lumumba Lane,Amanzi,Amina,Urban,3,2,,,,partially_functional,14,September
16740,AkRu08802,AkRu08802224,9/10/2021 14:26,1,0,3,well,316,159 Ladysmith Black Street,Akatsi,Rural,Rural,2,1,Contaminated: Chemical,7.59879,0,functional,14,September
16741,HaRu20181,HaRu20181224,9/10/2021 14:33,5,72,40,shared_tap,592,7 Mawimbi Makuu Drive,Hawassa,Rural,Rural,5,5,,,,partially_functional,14,September
16742,AkRu05128,AkRu05128224,9/10/2021 14:34,4,146,10,shared_tap,3598,45 Luanda Boulevard,Akatsi,Rural,Rural,3,4,,,,partially_functional,14,September
16743,HaRu18582,HaRu18582224,9/10/2021 14:46,1,0,18,well,230,105 Kano Street,Hawassa,Rural,Rural,1,1,Contaminated: Biological,0,495.898,functional,14,September
16744,HaRu17185,HaRu17185224,9/10/2021 14:47,1,0,30,tap_in_home_broken,680,45 Marrakech Terrace,Hawassa,Rural,Rural,9,1,,,,non_functional,14,September
16745,SoRu37493,SoRu37493224,9/10/2021 15:09,3,32,1,shared_tap,614,69 Soko Soyinka Road,Sokoto,Rural,Rural,5,3,,,,partially_functional,15,September
16746,KiRu27506,KiRu27506224,9/10/2021 15:20,3,53,18,shared_tap,368,58 Soyinka Boulevard,Kilimani,Rural,Rural,5,3,,,,partially_functional,15,September
16747,KiRu29144,KiRu29144224,9/10/2021 15:24,1,0,42,tap_in_home,630,30 Mto Wa Raha Drive,Kilimani,Rural,Rural,10,1,,,,functional,15,September
16748,AmRu13851,AmRu13851224,9/10/2021 15:46,4,128,30,shared_tap,1546,135 Timbuktu Road,Amanzi,Rural,Rural,3,4,,,,partially_functional,15,September
16749,HaRu20029,HaRu20029224,9/10/2021 16:29,1,0,28,well,276,51 Milima Kali Street,Hawassa,Rural,Rural,1,1,Contaminated: Biological,0,182.88,functional,16,September
16750,AkKi01455,AkKi01455224,9/10/2021 16:33,1,135,7,shared_tap,1546,65 Zambezi Street,Akatsi,Kintampo,Urban,3,1,,,,partially_functional,16,September
16751,HaRu18290,HaRu18290224,9/10/2021 16:48,1,0,18,well,218,44 Bamako Avenue,Hawassa,Rural,Rural,2,1,Contaminated: Chemical,7.14094,0,functional,16,September
16752,AmDa11837,AmDa11837224,9/10/2021 16:54,1,0,34,tap_in_home,466,11 Nyoka Achebe Street,Amanzi,Dahabu,Urban,10,1,,,,functional,16,September
16753,AkRu02939,AkRu02939224,9/10/2021 16:56,1,0,32,tap_in_home,792,22 Sahara Terrace,Akatsi,Rural,Rural,10,1,,,,functional,16,September
16754,AkRu03369,AkRu03369224,9/10/2021 16:56,5,53,10,shared_tap,932,163 Savanna Street,Akatsi,Rural,Rural,4,5,,,,partially_functional,16,September
16755,AkRu08901,AkRu08901224,9/10/2021 16:59,3,273,38,shared_tap,3068,172 Ladysmith Black Street,Akatsi,Rural,Rural,3,3,,,,partially_functional,16,September
16756,KiMr24543,KiMr24543224,9/10/2021 17:35,8,280,0,shared_tap,3348,123 Okocha Street,Kilimani,Mrembo,Urban,3,8,,,,partially_functional,17,September
16757,AmBe11161,AmBe11161224,9/10/2021 18:24,2,109,14,shared_tap,2768,66 Mbuzi Mbeki Street,Amanzi,Bello,Urban,3,2,,,,partially_functional,18,September
16758,SoRu37493,SoRu37493224,9/11/2021 7:12,4,100,1,shared_tap,614,69 Soko Soyinka Road,Sokoto,Rural,Rural,5,4,,,,partially_functional,7,September
16759,KiRu25303,KiRu25303224,9/11/2021 7:28,2,159,5,shared_tap,1038,198 Mwanza Street,Kilimani,Rural,Rural,3,2,,,,partially_functional,7,September
16760,AmPw12781,AmPw12781224,9/11/2021 7:44,3,344,12,shared_tap,3150,63 Tumbili Kenyatta Avenue,Amanzi,Pwani,Urban,3,3,,,,partially_functional,7,September
16761,KiRu29631,KiRu29631224,9/11/2021 7:45,2,180,30,shared_tap,1014,108 Ziwa La Upendo Street,Kilimani,Rural,Rural,3,2,,,,partially_functional,7,September
16762,HaRu20575,HaRu20575224,9/11/2021 7:57,6,335,5,shared_tap,2106,138 Gbenga Adeyinka Street,Hawassa,Rural,Rural,10,6,,,,partially_functional,7,September
16763,AmBe11161,AmBe11161224,9/11/2021 8:49,3,412,14,shared_tap,2768,66 Mbuzi Mbeki Street,Amanzi,Bello,Urban,3,3,,,,partially_functional,8,September
16764,HaRu20594,HaRu20594224,9/11/2021 9:17,6,390,5,shared_tap,2220,152 Gbenga Adeyinka Street,Hawassa,Rural,Rural,3,6,,,,partially_functional,9,September
16765,AmRu13519,AmRu13519224,9/11/2021 9:25,5,181,1,shared_tap,1170,102 Casablanca Street,Amanzi,Rural,Rural,10,5,,,,partially_functional,9,September
16766,AkRu04935,AkRu04935224,9/11/2021 9:39,6,478,7,shared_tap,3744,121 Bissau Street,Akatsi,Rural,Rural,10,6,,,,partially_functional,9,September
16767,KiRu27713,KiRu27713224,9/11/2021 9:50,4,229,36,shared_tap,1834,169 Desmond Tutu Street,Kilimani,Rural,Rural,3,4,,,,partially_functional,9,September
16768,AkRu05128,AkRu05128224,9/11/2021 9:56,5,289,10,shared_tap,3598,45 Luanda Boulevard,Akatsi,Rural,Rural,3,5,,,,partially_functional,9,September
16769,KiRu27506,KiRu27506224,9/11/2021 11:13,4,69,18,shared_tap,368,58 Soyinka Boulevard,Kilimani,Rural,Rural,5,4,,,,partially_functional,11,September
16770,AmRu13851,AmRu13851224,9/11/2021 11:50,5,249,30,shared_tap,1546,135 Timbuktu Road,Amanzi,Rural,Rural,3,5,,,,partially_functional,11,September
16771,AkRu03369,AkRu03369224,9/11/2021 12:03,6,191,10,shared_tap,932,163 Savanna Street,Akatsi,Rural,Rural,4,6,,,,partially_functional,12,September
16772,AmAs10447,AmAs10447224,9/11/2021 12:17,3,402,24,shared_tap,2694,58 Eto'o Street,Amanzi,Asmara,Urban,3,3,,,,partially_functional,12,September
16773,KiRu25506,KiRu25506224,9/11/2021 12:26,6,280,36,shared_tap,2490,44 Limpopo Trail,Kilimani,Rural,Rural,3,6,,,,partially_functional,12,September
16774,KiRu29333,KiRu29333224,9/11/2021 13:27,3,75,7,shared_tap,662,25 Pwani Ya Utulivu Drive,Kilimani,Rural,Rural,5,3,,,,partially_functional,13,September
16775,AkRu08901,AkRu08901224,9/11/2021 13:40,4,417,38,shared_tap,3068,172 Ladysmith Black Street,Akatsi,Rural,Rural,3,4,,,,partially_functional,13,September
16776,KiRu28269,KiRu28269224,9/11/2021 14:25,4,477,36,shared_tap,3308,198 Kipepeo Johnson Street,Kilimani,Rural,Rural,3,4,,,,partially_functional,14,September
16777,HaRu20619,HaRu20619224,9/11/2021 15:51,2,180,10,shared_tap,1850,149 Gbenga Adeyinka Street,Hawassa,Rural,Rural,3,2,,,,partially_functional,15,September
16778,KiRu28677,KiRu28677224,9/11/2021 15:57,5,264,42,shared_tap,3164,194 Bahari Nzuri Street,Kilimani,Rural,Rural,3,5,,,,partially_functional,15,September
16779,SoRu37691,SoRu37691224,9/11/2021 17:08,3,314,46,shared_tap,1798,56 Tausi Lumumba Avenue,Sokoto,Rural,Rural,3,3,,,,partially_functional,17,September
16780,KiRu27124,KiRu27124224,9/11/2021 17:29,5,132,46,shared_tap,1166,144 Maseru Road,Kilimani,Rural,Rural,3,5,,,,partially_functional,17,September
16781,AkKi01455,AkKi01455224,9/11/2021 17:44,2,212,7,shared_tap,1546,65 Zambezi Street,Akatsi,Kintampo,Urban,3,2,,,,partially_functional,17,September
16782,AmAm09515,AmAm09515224,9/11/2021 18:02,3,126,24,shared_tap,1566,57 Lumumba Lane,Amanzi,Amina,Urban,3,3,,,,partially_functional,18,September
16783,HaRu20181,HaRu20181224,9/11/2021 18:35,6,93,40,shared_tap,592,7 Mawimbi Makuu Drive,Hawassa,Rural,Rural,5,6,,,,partially_functional,18,September
16784,AmAs10165,AmAs10165224,9/11/2021 19:00,2,304,34,shared_tap,3172,52 Nile Way,Amanzi,Asmara,Urban,3,2,,,,partially_functional,19,September
16785,HaRu20594,HaRu20594224,9/12/2021 7:00,7,133,5,shared_tap,2220,152 Gbenga Adeyinka Street,Hawassa,Rural,Rural,3,7,,,,partially_functional,7,September
16786,KiRu28677,KiRu28677224,9/12/2021 7:11,6,81,42,shared_tap,3164,194 Bahari Nzuri Street,Kilimani,Rural,Rural,3,6,,,,partially_functional,7,September
16787,AkKi01455,AkKi01455224,9/12/2021 8:46,3,79,7,shared_tap,1546,65 Zambezi Street,Akatsi,Kintampo,Urban,3,3,,,,partially_functional,8,September
16788,SoRu37493,SoRu37493224,9/12/2021 8:46,5,33,1,shared_tap,614,69 Soko Soyinka Road,Sokoto,Rural,Rural,5,5,,,,partially_functional,8,September
16789,KiRu25506,KiRu25506224,9/12/2021 9:26,7,122,36,shared_tap,2490,44 Limpopo Trail,Kilimani,Rural,Rural,3,7,,,,partially_functional,9,September
16790,KiRu29333,KiRu29333224,9/12/2021 9:32,4,22,7,shared_tap,662,25 Pwani Ya Utulivu Drive,Kilimani,Rural,Rural,5,4,,,,functional,9,September
16791,SoRu37691,SoRu37691224,9/12/2021 9:54,4,62,46,shared_tap,1798,56 Tausi Lumumba Avenue,Sokoto,Rural,Rural,3,4,,,,partially_functional,9,September
16792,AkRu04935,AkRu04935224,9/12/2021 10:22,7,92,7,shared_tap,3744,121 Bissau Street,Akatsi,Rural,Rural,10,7,,,,partially_functional,10,September
16793,AmRu13519,AmRu13519224,9/12/2021 11:05,6,43,1,shared_tap,1170,102 Casablanca Street,Amanzi,Rural,Rural,10,6,,,,partially_functional,11,September
16794,KiRu27506,KiRu27506224,9/12/2021 11:10,5,26,18,shared_tap,368,58 Soyinka Boulevard,Kilimani,Rural,Rural,5,5,,,,functional,11,September
16795,AmPw12781,AmPw12781224,9/12/2021 11:21,4,141,12,shared_tap,3150,63 Tumbili Kenyatta Avenue,Amanzi,Pwani,Urban,3,4,,,,partially_functional,11,September
16796,AkRu03369,AkRu03369224,9/12/2021 11:35,7,62,10,shared_tap,932,163 Savanna Street,Akatsi,Rural,Rural,4,7,,,,partially_functional,11,September
16797,KiRu28269,KiRu28269224,9/12/2021 12:15,5,66,36,shared_tap,3308,198 Kipepeo Johnson Street,Kilimani,Rural,Rural,3,5,,,,partially_functional,12,September
16798,AmAs10165,AmAs10165224,9/12/2021 12:23,3,78,34,shared_tap,3172,52 Nile Way,Amanzi,Asmara,Urban,3,3,,,,partially_functional,12,September
16799,AkRu08901,AkRu08901224,9/12/2021 13:00,5,122,38,shared_tap,3068,172 Ladysmith Black Street,Akatsi,Rural,Rural,3,5,,,,partially_functional,13,September
16800,AmAs10447,AmAs10447224,9/12/2021 14:16,4,125,24,shared_tap,2694,58 Eto'o Street,Amanzi,Asmara,Urban,3,4,,,,partially_functional,14,September
16801,HaRu20619,HaRu20619224,9/12/2021 14:40,3,85,10,shared_tap,1850,149 Gbenga Adeyinka Street,Hawassa,Rural,Rural,3,3,,,,partially_functional,14,September
16802,KiRu27713,KiRu27713224,9/12/2021 15:03,5,92,36,shared_tap,1834,169 Desmond Tutu Street,Kilimani,Rural,Rural,3,5,,,,partially_functional,15,September
16803,KiRu25303,KiRu25303224,9/12/2021 15:09,3,49,5,shared_tap,1038,198 Mwanza Street,Kilimani,Rural,Rural,3,3,,,,partially_functional,15,September
16804,KiRu29631,KiRu29631224,9/12/2021 15:09,3,61,30,shared_tap,1014,108 Ziwa La Upendo Street,Kilimani,Rural,Rural,3,3,,,,partially_functional,15,September
16805,HaRu20575,HaRu20575224,9/12/2021 15:18,7,123,5,shared_tap,2106,138 Gbenga Adeyinka Street,Hawassa,Rural,Rural,10,7,,,,partially_functional,15,September
16806,AkRu05128,AkRu05128224,9/12/2021 15:48,6,127,10,shared_tap,3598,45 Luanda Boulevard,Akatsi,Rural,Rural,3,6,,,,partially_functional,15,September
16807,AmRu13851,AmRu13851224,9/12/2021 16:39,6,86,30,shared_tap,1546,135 Timbuktu Road,Amanzi,Rural,Rural,3,6,,,,partially_functional,16,September
16808,HaRu20181,HaRu20181224,9/12/2021 17:13,7,48,40,shared_tap,592,7 Mawimbi Makuu Drive,Hawassa,Rural,Rural,5,7,,,,partially_functional,17,September
16809,KiRu27124,KiRu27124224,9/12/2021 18:00,6,68,46,shared_tap,1166,144 Maseru Road,Kilimani,Rural,Rural,3,6,,,,partially_functional,18,September
16810,AmBe11161,AmBe11161224,9/12/2021 18:29,4,82,14,shared_tap,2768,66 Mbuzi Mbeki Street,Amanzi,Bello,Urban,3,4,,,,partially_functional,18,September
16811,AmAm09515,AmAm09515224,9/12/2021 18:41,4,78,24,shared_tap,1566,57 Lumumba Lane,Amanzi,Amina,Urban,3,4,,,,partially_functional,18,September
16812,AmRu13851,AmRu13851224,9/13/2021 6:01,7,110,30,shared_tap,1546,135 Timbuktu Road,Amanzi,Rural,Rural,3,7,,,,partially_functional,6,September
16813,SoRu37493,SoRu37493224,9/13/2021 7:02,6,53,1,shared_tap,614,69 Soko Soyinka Road,Sokoto,Rural,Rural,5,6,,,,partially_functional,7,September
16814,AkRu05128,AkRu05128224,9/13/2021 7:32,7,327,10,shared_tap,3598,45 Luanda Boulevard,Akatsi,Rural,Rural,3,7,,,,partially_functional,7,September
16815,AkRu03369,AkRu03369224,9/13/2021 7:37,8,117,10,shared_tap,932,163 Savanna Street,Akatsi,Rural,Rural,4,8,,,,partially_functional,7,September
16816,KiRu25506,KiRu25506224,9/13/2021 7:57,8,326,36,shared_tap,2490,44 Limpopo Trail,Kilimani,Rural,Rural,3,8,,,,partially_functional,7,September
16817,AkRu08901,AkRu08901224,9/13/2021 8:52,6,341,38,shared_tap,3068,172 Ladysmith Black Street,Akatsi,Rural,Rural,3,6,,,,partially_functional,8,September
16818,KiRu27721,KiRu27721224,9/13/2021 9:02,1,0,48,tap_in_home,552,137 Desmond Tutu Street,Kilimani,Rural,Rural,10,1,,,,functional,9,September
16819,AkRu08675,AkRu08675224,9/13/2021 9:03,1,0,1,well,254,20 Waka Waka Avenue,Akatsi,Rural,Rural,10,1,Contaminated: Chemical,3.26065,0,functional,9,September
16820,AkRu04604,AkRu04604224,9/13/2021 9:05,1,29,1,shared_tap,2876,58 Marrakech Avenue,Akatsi,Rural,Rural,4,1,,,,functional,9,September
16821,AkRu06501,AkRu06501224,9/13/2021 9:08,1,24,8,river,906,136 Popo Kamuzu Street,Akatsi,Rural,Rural,0,1,,,,non_functional,9,September
16822,KiRu29378,KiRu29378224,9/13/2021 9:25,1,0,10,well,168,12 Bahari Ya Uzuri Drive,Kilimani,Rural,Rural,3,1,Clean,0.0487741,5.31E-06,functional,9,September
16823,KiRu27830,KiRu27830224,9/13/2021 9:29,1,19,12,shared_tap,946,35 Haile Selassie Avenue,Kilimani,Rural,Rural,7,1,,,,functional,9,September
16824,AkKi01211,AkKi01211224,9/13/2021 9:33,1,0,26,well,290,101 Ziwa Nyeusi Street,Akatsi,Kintampo,Urban,3,1,Clean,0.0312629,6.73E-05,functional,9,September
16825,AkRu03445,AkRu03445224,9/13/2021 9:42,1,0,32,well,326,22 Onyx Drive,Akatsi,Rural,Rural,2,1,Contaminated: Chemical,9.64399,0,functional,9,September
16826,SoRu37691,SoRu37691224,9/13/2021 9:44,5,216,46,shared_tap,1798,56 Tausi Lumumba Avenue,Sokoto,Rural,Rural,3,5,,,,partially_functional,9,September
16827,SoRu38988,SoRu38988224,9/13/2021 10:00,1,7,30,river,818,100 Asimbonanga Road,Sokoto,Rural,Rural,0,1,,,,non_functional,10,September
16828,AkHa00050,AkHa00050224,9/13/2021 10:02,1,0,42,tap_in_home_broken,716,45 Addis Ababa Road,Akatsi,Harare,Urban,9,1,,,,non_functional,10,September
16829,SoBa31466,SoBa31466224,9/13/2021 10:05,1,0,46,well,370,31 Stanley Avenue,Sokoto,Bahari,Urban,3,1,Clean,0.035409,2.07E-05,functional,10,September
16830,AmBe11161,AmBe11161224,9/13/2021 10:16,5,195,14,shared_tap,2768,66 Mbuzi Mbeki Street,Amanzi,Bello,Urban,3,5,,,,partially_functional,10,September
16831,AmPw12442,AmPw12442224,9/13/2021 10:23,1,0,1,well,398,56 Jengo Street,Amanzi,Pwani,Urban,1,1,Contaminated: Biological,0,182.88,functional,10,September
16832,SoRu37293,SoRu37293224,9/13/2021 10:43,1,0,32,well,276,40 Kofi Annan Avenue,Sokoto,Rural,Rural,2,1,Contaminated: Chemical,7.17589,0,functional,10,September
16833,AkRu05821,AkRu05821224,9/13/2021 10:44,1,0,32,well,224,32 Mbeki Street,Akatsi,Rural,Rural,10,1,Contaminated: Chemical,9.39002,0,functional,10,September
