record_id,location_id,source_id,time_of_record,visit_count_x,time_in_queue,assigned_employee_id,type_of_water_source,number_of_people_served,address,province_name,town_name,location_type,subjective_quality_score,results,pollutant_ppm,biological,functionality_status,hour,month,year
61533,WAWA01387,WAWA01387224,11/1/2022 9:27,3,334,41,shared_taps,21119,Malkagufu,Wajir,Wajir North,Rural,,,,,functional,,,
61534,MALA01388,MALA01388224,8/2/2025 17:50,5,368,24,well,27983,Loiyangalani,Marsabit,Laisamis,Rural,,Contaminated:Biological,,,functional,,,
61535,MANO01389,MANO01389224,7/17/2025 19:30,1,299,23,river,32835,Dukana,Marsabit,North Horr,Rural,,,,,functional,,,
61536,MANO01390,MANO01390224,3/25/2024 14:50,4,511,47,well,17528,Illeret,Marsabit,North Horr,Rural,,Clean,,,,,,
61537,MANO01391,MANO01391224,6/13/2025 12:41,4,75,45,river,50086,Maikona,Marsabit,North Horr,Rural,,,,,partially_functional,,,
61538,MANO01392,MANO01392224,10/11/2025 11:53,3,363,37,river,27149,North Horr,Marsabit,North Horr,Urban,,,,,functional,,,
61539,TUTU01393,TUTU01393224,1/19/2025 10:43,4,79,39,tap_in_home,30359,Kalokol,Turkana,Turkana Central,Urban,,,,,,,,
61540,TUTU01394,TUTU01394224,2/4/2025 17:19,4,305,26,shared_taps,51423,Kanamkemer,Turkana,Turkana Central,Urban,,,,,,,,
61541,TUTU01395,TUTU01395224,4/5/2023 11:06,4,86,11,shared_taps,33157,Kang'Atotha,Turkana,Turkana Central,Rural,,,,,,,,
61542,TUTU01396,TUTU01396224,2/25/2023 17:07,3,15,34,tap_in_home,51537,Kerio Delta,Turkana,Turkana Central,Urban,,,,,,,,
61543,TUTU01397,TUTU01397224,1/25/2024 18:54,4,447,45,river,33663,Lodwar Township,Turkana,Turkana Central,Rural,,,,,,,,
61544,TUTU01398,TUTU01398224,2/20/2024 7:49,2,71,3,river,45367,Lake Zone,Turkana,Turkana North,Rural,,,,,,,,
61545,TUTU01399,TUTU01399224,7/23/2024 8:25,1,284,45,shared_taps,53959,Lokichar,Turkana,Turkana South,Urban,,,,,,,,
61546,TUTU01400,TUTU01400224,9/28/2025 16:50,2,365,22,tap_in_home,72004,Letea,Turkana,Turkana West,Urban,,,,,partially_functional,,,
61547,TULO01401,TULO01401224,5/19/2025 9:35,2,204,26,tap_in_home,18141,Lokiriama/Lorengippi,Turkana,Loima,Rural,,,,,,,,
61548,TULO01402,TULO01402224,1/5/2022 16:25,2,55,10,shared_taps,24442,Loima,Turkana,Loima,Rural,,,,,,,,
61549,TUTU01403,TUTU01403224,11/22/2022 11:33,3,69,28,tap_in_home,41359,Kakuma,Turkana,Turkana West,Urban,,,,,partially_functional,,,
61550,TUTU01404,TUTU01404224,3/10/2023 13:56,1,292,2,river,18004,Nakalale,Turkana,Turkana North,Urban,,,,,,,,
61551,TULO01405,TULO01405224,9/20/2025 7:16,1,88,9,tap_in_home_broken,57669,Turkwel,Turkana,Loima,Urban,,,,,,,,
61552,TULO01406,TULO01406224,7/18/2024 17:47,1,24,25,shared_taps,28858,Kotaruk/Lobei,Turkana,Loima,Rural,,,,,,,,
61553,MAMA01407,MAMA01407224,1/14/2022 7:02,3,454,35,shared_taps,23946,Gither,Mandera,Mandera West,Rural,,,,,functional,,,
61554,MAMA01408,MAMA01408224,9/28/2024 14:19,2,335,21,tap_in_home,19279,Dandu,Mandera,Mandera West,Urban,,,,,,,,
61555,MABA01409,MABA01409224,6/10/2024 14:32,3,529,32,shared_taps,40358,Kiliwehiri,Mandera,Banissa,Rural,,,,,,,,
61556,MABA01410,MABA01410224,4/1/2024 15:29,3,333,15,river,29140,Derkhale,Mandera,Banissa,Rural,,,,,,,,
61557,MAMA01411,MAMA01411224,6/10/2025 7:05,1,211,21,shared_taps,201,Lagsure,Mandera,Mandera West,Urban,,,,,,,,
61558,MABA01412,MABA01412224,3/11/2022 15:25,2,206,35,well,49829,Banissa,Mandera,Banissa,Rural,,Contaminated: Chemical,,,functional,,,
61559,MAMA01413,MAMA01413224,1/14/2025 16:10,4,380,31,tap_in_home,49677,Takaba,Mandera,Mandera West,Urban,,,,,functional,,,
61560,TUTU01414,TUTU01414224,9/23/2025 13:29,3,532,30,tap_in_home_broken,17457,Kaeris,Turkana,Turkana North,Urban,,,,,,,,
61561,TUTU01415,TUTU01415224,8/28/2022 5:54,4,127,31,river,13519,Lopur,Turkana,Turkana West,Urban,,,,,functional,,,
61562,TUTU01416,TUTU01416224,5/11/2023 13:13,1,200,9,river,32367,Songot,Turkana,Turkana West,Rural,,,,,,,,
61563,TUTU01417,TUTU01417224,7/5/2025 18:24,2,376,19,river,55968,Lokichoggio,Turkana,Turkana West,Rural,,,,,,,,
61564,TUTU01418,TUTU01418224,9/12/2025 9:49,5,126,26,shared_taps,24760,Kaaleng/Kaikor,Turkana,Turkana North,Urban,,,,,,,,
61565,TUTU01419,TUTU01419224,10/1/2025 13:39,4,337,33,well,18107,Nanaam,Turkana,Turkana West,Rural,,Clean,,,,,,
61566,TUTU01420,TUTU01420224,9/26/2025 14:48,2,12,43,shared_taps,139,Kibish,Turkana,Turkana North,Rural,,,,,,,,
61567,MABA01421,MABA01421224,5/4/2025 8:24,3,46,33,tap_in_home_broken,29451,Malkamari,Mandera,Banissa,Urban,,,,,functional,,,
61568,MAMA01422,MAMA01422224,10/24/2022 18:39,2,62,41,tap_in_home_broken,5277,Township,Mandera,Mandera East,Urban,,,,,,,,
61569,MAMA01423,MAMA01423224,7/9/2023 9:37,3,162,28,tap_in_home_broken,2496,Neboi,Mandera,Mandera East,Urban,,,,,,,,
61570,WEKA01424,WEKA01424224,11/23/2024 5:03,1,162,16,river,38262,Alale,West Pokot,Kacheliba,Urban,,,,,,,,
61571,WEKA01425,WEKA01425224,5/16/2025 15:39,1,362,15,well,31017,Kiwawa,West Pokot,Kacheliba,Rural,,Contaminated: Chemical,,,,,,
61572,WEKA01426,WEKA01426224,2/1/2025 17:28,1,285,35,well,23419,Kapchok,West Pokot,Kacheliba,Rural,,Contaminated:Biological,,,,,,
61573,WEKA01427,WEKA01427224,2/8/2022 15:25,1,75,7,shared_taps,14254,Kasei,West Pokot,Kacheliba,Urban,,,,,,,,
61574,WEKA01428,WEKA01428224,10/14/2022 13:19,3,495,17,shared_taps,24345,Endugh,West Pokot,Kapenguria,Urban,,,,,,,,
61575,TUTU01429,TUTU01429224,6/24/2023 15:51,4,286,36,tap_in_home_broken,18230,Kaputir,Turkana,Turkana South,Rural,,,,,,,,
61576,TUTU01430,TUTU01430224,1/13/2024 13:47,2,461,36,river,53488,Katilu,Turkana,Turkana South,Rural,,,,,,,,
61577,BUNA01431,BUNA01431224,7/22/2024 14:23,5,314,25,shared_taps,29795,Bukhayo East,Busia,Nambale,Urban,,,,,partially_functional,,,
61578,BUTE01432,BUTE01432224,2/9/2025 7:40,3,91,48,river,21211,Ang'Orom,Busia,Teso South,Urban,,,,,partially_functional,,,
61579,BUTE01433,BUTE01433224,7/6/2023 14:22,2,85,33,tap_in_home_broken,43024,Chakol South,Busia,Teso South,Urban,,,,,partially_functional,,,
61580,BUTE01434,BUTE01434224,8/28/2024 5:05,2,454,37,shared_taps,34423,Amukura East,Busia,Teso South,Urban,,,,,partially_functional,,,
61581,BUNA01435,BUNA01435224,11/5/2025 6:45,1,290,11,well,29481,Bukhayo North/Waltsi,Busia,Nambale,Rural,,Contaminated: Chemical,,,partially_functional,,,
61582,BUTE01436,BUTE01436224,7/16/2025 9:08,4,27,21,tap_in_home,28818,Amukura Central,Busia,Teso South,Rural,,,,,partially_functional,,,
61583,BUTE01437,BUTE01437224,4/21/2023 18:34,2,140,40,well,25221,Chakol North,Busia,Teso South,Urban,,Contaminated:Biological,,,partially_functional,,,
61584,BUTE01438,BUTE01438224,4/28/2023 10:14,3,474,17,tap_in_home,22210,Amukura West,Busia,Teso South,Urban,,,,,partially_functional,,,
61585,BUTE01439,BUTE01439224,10/12/2024 5:53,1,536,41,shared_taps,23335,Malaba South,Busia,Teso North,Urban,,,,,partially_functional,,,
61586,BUTE01440,BUTE01440224,11/1/2022 15:32,1,99,31,tap_in_home,31023,Malaba Central,Busia,Teso North,Urban,,,,,partially_functional,,,
61587,BUTE01441,BUTE01441224,8/23/2022 6:57,4,183,16,shared_taps,15835,Malaba North,Busia,Teso North,Rural,,,,,partially_functional,,,
61588,BUTE01442,BUTE01442224,3/14/2023 6:53,5,60,32,shared_taps,28154,Ang'Urai South,Busia,Teso North,Urban,,,,,partially_functional,,,
61589,BA8001443,BA8001443224,9/15/2023 18:15,3,245,25,tap_in_home_broken,28336,Lembus,Baringo,805,Urban,,,,,,,,
61590,BABA01444,BABA01444224,10/20/2022 6:51,4,395,42,tap_in_home,26203,Ewalel/Chapchap,Baringo,Baringo Central,Urban,,,,,,,,
61591,BABA01445,BABA01445224,11/1/2024 13:48,4,199,8,tap_in_home,19057,Kabarnet,Baringo,Baringo Central,Urban,,,,,,,,
61592,BABA01446,BABA01446224,9/4/2023 14:34,1,361,19,shared_taps,30762,Kapropita,Baringo,Baringo Central,Rural,,,,,,,,
61593,BABA01447,BABA01447224,1/24/2022 5:11,3,197,21,shared_taps,16740,Sacho,Baringo,Baringo Central,Urban,,,,,,,,
61594,BABA01448,BABA01448224,6/25/2022 6:07,5,322,20,tap_in_home,9702,Tenges,Baringo,Baringo Central,Urban,,,,,,,,
61595,BABA01449,BABA01449224,9/17/2024 14:44,1,207,46,well,13226,Bartabwa,Baringo,Baringo North,Rural,,Clean,,,unknown,,,
61596,BABA01450,BABA01450224,2/13/2022 18:23,1,269,5,well,29730,Barwessa,Baringo,Baringo North,Rural,,Contaminated: Chemical,,,,,,
61597,BABA01451,BABA01451224,2/22/2023 16:02,2,237,35,shared_taps,24101,Kabartonjo,Baringo,Baringo North,Urban,,,,,,,,
61598,BABA01452,BABA01452224,7/17/2022 5:47,5,410,35,tap_in_home,26661,Saimo/Kipsaraman,Baringo,Baringo North,Rural,,,,,,,,
61599,BABA01453,BABA01453224,5/15/2025 7:06,5,487,43,tap_in_home,16825,Saimo/Soi,Baringo,Baringo North,Urban,,,,,,,,
61600,BABA01454,BABA01454224,2/27/2022 13:08,1,459,1,shared_taps,28969,Ilchamus,Baringo,Baringo South,Urban,,,,,non_functional,,,
61601,BABA01455,BABA01455224,6/20/2022 13:51,1,94,36,river,38938,Marigat,Baringo,Baringo South,Urban,,,,,,,,
61602,BABA01456,BABA01456224,3/25/2022 19:48,3,272,19,river,32521,Mochongoi,Baringo,Baringo South,Rural,,,,,,,,
61603,BABA01457,BABA01457224,10/16/2024 16:50,3,520,20,shared_taps,15730,Mukutani,Baringo,Baringo South,Rural,,,,,non_functional,,,
61604,BAEL01458,BAEL01458224,7/6/2022 6:59,3,513,14,river,18131,Koibatek,Baringo,Eldama Ravine,Rural,,,,,,,,
61605,BAEL01459,BAEL01459224,12/27/2022 8:15,1,174,30,well,42906,Lembus Kwen,Baringo,Eldama Ravine,Rural,,Clean,,,,,,
61606,BAEL01460,BAEL01460224,3/26/2023 5:00,5,340,47,tap_in_home,25893,Lembus/Perkerra,Baringo,Eldama Ravine,Urban,,,,,,,,
61607,BAEL01461,BAEL01461224,5/8/2024 10:38,5,78,47,shared_taps,25615,Mumberes/Maji Mazuri,Baringo,Eldama Ravine,Urban,,,,,,,,
61608,BAEL01462,BAEL01462224,5/22/2022 15:22,1,529,36,shared_taps,19884,Ravine,Baringo,Eldama Ravine,Rural,,,,,,,,
61609,BAMO01463,BAMO01463224,12/7/2025 19:14,1,521,5,shared_taps,25746,Emining,Baringo,Mogotio,Urban,,,,,,,,
61610,BAMO01464,BAMO01464224,4/11/2024 10:34,4,531,40,river,27601,Kisanana,Baringo,Mogotio,Rural,,,,,,,,
61611,BAMO01465,BAMO01465224,9/18/2024 6:22,5,129,1,well,19698,Mogotio,Baringo,Mogotio,Rural,,Contaminated: Chemical,,,,,,
61612,BATI01466,BATI01466224,10/18/2025 8:56,1,532,4,shared_taps,24005,Churo/Amaya,Baringo,Tiaty,Urban,,,,,partially_functional,,,
61613,BATI01467,BATI01467224,12/21/2023 5:52,3,422,19,river,36317,Kolowa,Baringo,Tiaty,Rural,,,,,partially_functional,,,
61614,BATI01468,BATI01468224,4/10/2025 7:55,4,144,20,river,15847,Loiyamorock,Baringo,Tiaty,Rural,,,,,partially_functional,,,
61615,BATI01469,BATI01469224,5/16/2024 13:35,2,352,42,tap_in_home_broken,22121,Ribkwo,Baringo,Tiaty,Urban,,,,,partially_functional,,,
61616,BATI01470,BATI01470224,7/13/2022 15:53,4,533,20,tap_in_home,21373,Silale,Baringo,Tiaty,Urban,,,,,partially_functional,,,
61617,BOSO01471,BOSO01471224,8/15/2022 18:42,1,289,25,shared_taps,48141,Kipsonoi,Bomet,Sotik,Rural,,,,,,,,
61618,BATI01472,BATI01472224,1/5/2024 19:53,3,283,35,river,18344,Tangulbei/Korossi,Baringo,Tiaty,Urban,,,,,partially_functional,,,
61619,BATI01473,BATI01473224,9/22/2024 14:43,1,365,25,tap_in_home_broken,31578,Tirioko,Baringo,Tiaty,Urban,,,,,partially_functional,,,
61620,BOBO01474,BOBO01474224,9/3/2025 13:34,4,123,19,tap_in_home_broken,50036,Chesoen,Bomet,Bomet Central,Urban,,,,,,,,
61621,BOBO01475,BOBO01475224,12/26/2025 15:18,2,16,14,well,24011,Mutarakwa,Bomet,Bomet Central,Rural,,Contaminated:Biological,,,,,,
61622,BOBO01476,BOBO01476224,6/21/2025 13:53,5,54,12,shared_taps,35958,Ndaraweta,Bomet,Bomet Central,Urban,,,,,,,,
61623,BOBO01477,BOBO01477224,3/18/2025 12:44,4,336,1,shared_taps,31913,Silibwet Township,Bomet,Bomet Central,Urban,,,,,,,,
61624,BOBO01478,BOBO01478224,12/12/2023 7:21,2,60,41,river,25996,Singorwet,Bomet,Bomet Central,Rural,,,,,,,,
61625,BOBO01479,BOBO01479224,10/9/2023 17:21,4,293,37,tap_in_home_broken,26341,Chemaner,Bomet,Bomet East,Rural,,,,,,,,
61626,BOBO01480,BOBO01480224,5/7/2025 8:31,3,363,15,well,30669,Kembu,Bomet,Bomet East,Rural,,Contaminated: Chemical,,,,,,
61627,BOBO01481,BOBO01481224,1/15/2025 19:19,2,159,3,river,31243,Kipreres,Bomet,Bomet East,Rural,,,,,,,,
61628,BOBO01482,BOBO01482224,2/26/2024 12:11,3,523,45,shared_taps,37053,Longisa,Bomet,Bomet East,Rural,,,,,,,,
61629,BOBO01483,BOBO01483224,11/21/2022 12:12,2,290,14,shared_taps,52005,Merigi,Bomet,Bomet East,Rural,,,,,,,,
61630,BOCH01484,BOCH01484224,12/8/2024 11:49,3,289,15,well,43702,Chebunyo,Bomet,Chepalungu,Rural,,Contaminated: Chemical,,,,,,
61631,BOCH01485,BOCH01485224,8/15/2023 19:06,2,459,33,shared_taps,39473,Kong'Asis,Bomet,Chepalungu,Urban,,,,,,,,
61632,BOCH01486,BOCH01486224,3/28/2024 5:37,4,25,9,well,49911,Nyangores,Bomet,Chepalungu,Rural,,Contaminated:Biological,,,,,,
61633,BOCH01487,BOCH01487224,11/14/2024 6:08,1,478,47,tap_in_home_broken,46008,Sigor,Bomet,Chepalungu,Rural,,,,,,,,
61634,BOCH01488,BOCH01488224,12/9/2023 19:15,5,362,7,tap_in_home_broken,44643,Siongiroi,Bomet,Chepalungu,Urban,,,,,,,,
61635,BOKO01489,BOKO01489224,4/27/2025 10:42,2,206,1,well,36157,Boito,Bomet,Konoin,Rural,,Contaminated: Chemical,,,,,,
61636,BOKO01490,BOKO01490224,11/10/2022 12:52,1,63,43,shared_taps,28247,Chepchabas,Bomet,Konoin,Urban,,,,,,,,
61637,BOKO01491,BOKO01491224,3/1/2023 12:17,2,49,13,tap_in_home,44372,Embomos,Bomet,Konoin,Urban,,,,,,,,
61638,BOKO01492,BOKO01492224,12/24/2023 16:35,3,36,2,tap_in_home,25307,Kimulot,Bomet,Konoin,Urban,,,,,,,,
61639,BOKO01493,BOKO01493224,1/16/2025 16:29,4,289,48,river,33691,Mogogosiek,Bomet,Konoin,Rural,,,,,,,,
61640,BOSO01494,BOSO01494224,11/13/2023 16:24,2,391,23,tap_in_home,52010,Chemagel,Bomet,Sotik,Urban,,,,,,,,
61641,BOSO01495,BOSO01495224,6/17/2025 11:41,4,391,11,tap_in_home,54083,Kapletundo,Bomet,Sotik,Urban,,,,,,,,
61642,BOSO01496,BOSO01496224,3/9/2025 7:36,3,448,41,shared_taps,51223,Ndanai/Abosi,Bomet,Sotik,Urban,,,,,functional,,,
61643,BOSO01497,BOSO01497224,12/11/2024 13:17,3,200,28,river,36239,Rongena/Manaret,Bomet,Sotik,Rural,,,,,functional,,,
61644,BUBU01498,BUBU01498224,6/14/2023 7:30,1,509,9,shared_taps,43775,Bumula,Bungoma,Bumula,Urban,,,,,functional,,,
61645,BUBU01499,BUBU01499224,2/6/2023 16:53,1,121,46,shared_taps,28030,Kabula,Bungoma,Bumula,Rural,,,,,functional,,,
61646,BUBU01500,BUBU01500224,9/5/2025 9:33,5,346,7,river,19261,Khasoko,Bungoma,Bumula,Rural,,,,,functional,,,
61647,BUBU01501,BUBU01501224,9/11/2024 16:30,1,244,2,tap_in_home,49450,Kimaeti,Bungoma,Bumula,Urban,,,,,functional,,,
61648,BUBU01502,BUBU01502224,12/23/2024 14:34,5,259,30,well,42491,Siboti,Bungoma,Bumula,Rural,,Contaminated:Biological,,,functional,,,
61649,BUBU01503,BUBU01503224,4/24/2024 9:42,3,312,10,tap_in_home_broken,30998,South Bukusu,Bungoma,Bumula,Urban,,,,,functional,,,
61650,BUBU01504,BUBU01504224,11/3/2022 11:29,4,160,32,tap_in_home_broken,29301,West Bukusu,Bungoma,Bumula,Urban,,,,,functional,,,
61651,BUKA01505,BUKA01505224,10/7/2022 14:33,5,216,19,river,47769,Bwake/Luuya,Bungoma,Kabuchai,Rural,,,,,functional,,,
61652,BUKA01506,BUKA01506224,8/13/2023 12:32,2,351,21,tap_in_home_broken,51911,Kabuchai/Chwele,Bungoma,Kabuchai,Urban,,,,,functional,,,
61653,BUKA01507,BUKA01507224,12/25/2025 5:37,5,326,34,tap_in_home,55756,Mukuyuni,Bungoma,Kabuchai,Urban,,,,,functional,,,
61654,BUKA01508,BUKA01508224,11/19/2023 11:47,2,56,4,well,47199,West Nalondo,Bungoma,Kabuchai,Rural,,Clean,,,functional,,,
61655,BUKA01509,BUKA01509224,12/5/2023 18:44,5,328,41,tap_in_home_broken,38799,Bukembe East,Bungoma,Kanduyi,Rural,,,,,functional,,,
61656,BUKA01510,BUKA01510224,9/28/2023 10:35,5,168,5,tap_in_home,27288,Bukembe West,Bungoma,Kanduyi,Urban,,,,,functional,,,
61657,BUKA01511,BUKA01511224,9/25/2022 19:47,1,245,20,tap_in_home,44772,East Sang'Alo,Bungoma,Kanduyi,Urban,,,,,functional,,,
61658,BUKA01512,BUKA01512224,1/22/2023 17:58,5,429,35,well,7209,Khalaba,Bungoma,Kanduyi,Urban,,Contaminated: Chemical,,,functional,,,
61659,BUKA01513,BUKA01513224,9/14/2024 15:04,1,188,37,well,50152,Marakaru/Tuuti,Bungoma,Kanduyi,Rural,,Contaminated:Biological,,,functional,,,
61660,BUKA01514,BUKA01514224,9/2/2022 10:53,4,63,33,tap_in_home_broken,48253,Musikoma,Bungoma,Kanduyi,Rural,,,,,functional,,,
61661,BUKA01515,BUKA01515224,4/11/2024 14:26,4,214,7,shared_taps,5319,Township,Bungoma,Kanduyi,Urban,,,,,functional,,,
61662,BUKA01516,BUKA01516224,9/15/2023 18:21,3,117,23,shared_taps,47544,West Sang'Alo,Bungoma,Kanduyi,Rural,,,,,functional,,,
61663,BUKI01517,BUKI01517224,1/13/2022 11:08,5,210,16,tap_in_home_broken,50330,Kamukuywa,Bungoma,Kimilili,Urban,,,,,functional,,,
61664,BUKI01518,BUKI01518224,10/3/2024 10:16,3,398,47,shared_taps,40195,Kibingei,Bungoma,Kimilili,Urban,,,,,functional,,,
61665,BUKI01519,BUKI01519224,2/6/2025 15:01,2,173,0,tap_in_home,35249,Kimilili,Bungoma,Kimilili,Urban,,,,,functional,,,
61666,BUKI01520,BUKI01520224,4/20/2024 17:02,5,345,36,tap_in_home,31802,Maeni,Bungoma,Kimilili,Urban,,,,,functional,,,
61667,BULI01521,BULI01521224,9/24/2024 18:38,5,506,5,river,34173,Kongoni,Bungoma,Likuyani,Rural,,,,,partially_functional,,,
61668,BULI01522,BULI01522224,9/19/2025 14:59,1,458,46,tap_in_home_broken,38371,Likuyani,Bungoma,Likuyani,Urban,,,,,partially_functional,,,
61669,BULI01523,BULI01523224,4/20/2024 17:05,2,464,11,shared_taps,43050,Nzoia,Bungoma,Likuyani,Urban,,,,,functional,,,
61670,BULI01524,BULI01524224,3/2/2022 7:45,1,502,28,tap_in_home,29736,Sango,Bungoma,Likuyani,Urban,,,,,partially_functional,,,
61671,BULI01525,BULI01525224,5/7/2025 16:11,1,130,27,shared_taps,27318,Sinoko,Bungoma,Likuyani,Urban,,,,,partially_functional,,,
61672,BULU01526,BULU01526224,6/14/2022 11:01,3,201,40,well,27428,Chekalini,Bungoma,Lugari,Rural,,Contaminated: Chemical,,,partially_functional,,,
61673,BULU01527,BULU01527224,12/6/2025 10:10,3,64,47,well,40046,Lugari,Bungoma,Lugari,Rural,,Clean,,,partially_functional,,,
61674,BULU01528,BULU01528224,2/12/2022 14:23,2,477,19,tap_in_home,37671,Lumakanda,Bungoma,Lugari,Urban,,,,,partially_functional,,,
61675,BULU01529,BULU01529224,6/14/2025 13:36,3,298,20,shared_taps,32792,Mautuma,Bungoma,Lugari,Urban,,,,,partially_functional,,,
61676,BUMT01530,BUMT01530224,5/23/2023 19:40,3,370,40,tap_in_home,39423,Cheptais,Bungoma,Mt. Elgon,Urban,,,,,,,,
61677,BUMT01531,BUMT01531224,11/8/2023 10:30,4,175,34,river,36833,Chepyuk,Bungoma,Mt. Elgon,Rural,,,,,,,,
61678,BUMT01532,BUMT01532224,5/13/2022 18:51,3,278,38,shared_taps,35843,Chesikaki,Bungoma,Mt. Elgon,Urban,,,,,functional,,,
61679,BUMT01533,BUMT01533224,5/12/2024 14:25,3,201,0,shared_taps,40084,Elgon,Bungoma,Mt. Elgon,Urban,,,,,,,,
61680,BUMT01534,BUMT01534224,1/15/2022 18:13,3,228,11,well,37774,Kapkateny,Bungoma,Mt. Elgon,Rural,,Clean,,,,,,
61681,BUMT01535,BUMT01535224,6/19/2023 13:08,1,461,16,tap_in_home_broken,40997,Kaptama,Bungoma,Mt. Elgon,Urban,,,,,,,,
61682,BUSI01536,BUSI01536224,9/13/2025 10:40,4,473,5,shared_taps,53524,Lwandanyi,Bungoma,Sirisia,Urban,,,,,functional,,,
61683,BUSI01537,BUSI01537224,3/2/2022 11:18,3,258,38,river,45444,Malakisi/South Kulisiru,Bungoma,Sirisia,Rural,,,,,functional,,,
61684,BUSI01538,BUSI01538224,2/22/2024 15:13,3,27,0,river,37353,Namwela,Bungoma,Sirisia,Rural,,,,,partially_functional,,,
61685,BUTO01539,BUTO01539224,10/13/2023 15:42,1,433,20,shared_taps,42523,Mbakalo,Bungoma,Tongaren,Urban,,,,,functional,,,
61686,BUTO01540,BUTO01540224,10/2/2025 5:14,5,366,45,shared_taps,44730,Milima,Bungoma,Tongaren,Rural,,,,,functional,,,
61687,BUTO01541,BUTO01541224,7/12/2025 7:36,2,11,2,tap_in_home,49979,Naitiri/Kabuyefwe,Bungoma,Tongaren,Urban,,,,,partially_functional,,,
61688,BUTO01542,BUTO01542224,8/27/2024 9:11,1,15,4,tap_in_home,30431,Ndalu/ Tabani,Bungoma,Tongaren,Urban,,,,,functional,,,
61689,BUTO01543,BUTO01543224,5/22/2024 16:38,4,267,10,shared_taps,38255,Soysambu/ Mitua,Bungoma,Tongaren,Rural,,,,,partially_functional,,,
61690,BUTO01544,BUTO01544224,12/10/2022 9:38,1,191,14,river,44142,Tongaren,Bungoma,Tongaren,Rural,,,,,functional,,,
61691,ELKE01545,ELKE01545224,1/11/2023 6:57,5,309,5,shared_taps,21875,Kaptarakwa,Elgeyo-Marakwet,Keiyo South,Urban,,,,,,,,
61692,BUWE01546,BUWE01546224,4/8/2025 5:03,2,507,34,shared_taps,48752,Bokoli,Bungoma,Webute West,Urban,,,,,functional,,,
61693,BUWE01547,BUWE01547224,4/14/2023 14:56,4,77,8,tap_in_home,30909,Matulo,Bungoma,Webute West,Urban,,,,,functional,,,
61694,BUWE01548,BUWE01548224,3/16/2022 13:22,2,435,37,river,50570,Misikhu,Bungoma,Webute West,Rural,,,,,functional,,,
61695,BUWE01549,BUWE01549224,7/13/2024 10:14,4,434,25,tap_in_home_broken,42859,Sitikho,Bungoma,Webute West,Urban,,,,,functional,,,
61696,BUWE01550,BUWE01550224,7/28/2024 7:34,1,313,23,shared_taps,41383,Maraka,Bungoma,Webuye East,Urban,,,,,functional,,,
61697,BUWE01551,BUWE01551224,10/22/2022 13:37,3,439,10,shared_taps,41192,Mihuu,Bungoma,Webuye East,Urban,,,,,functional,,,
61698,BUWE01552,BUWE01552224,11/10/2024 17:44,2,145,7,tap_in_home,45838,Ndivisi,Bungoma,Webuye East,Urban,,,,,partially_functional,,,
61699,BUBU01553,BUBU01553224,5/19/2025 10:25,4,419,12,tap_in_home,16290,Bunyala Central,Busia,Budalangi,Urban,,,,,partially_functional,,,
61700,BUBU01554,BUBU01554224,10/28/2024 8:27,5,296,35,river,30358,Bunyala North,Busia,Budalangi,Urban,,,,,partially_functional,,,
61701,BUBU01555,BUBU01555224,12/16/2025 16:51,3,482,35,tap_in_home_broken,19739,Bunyala South,Busia,Budalangi,Urban,,,,,partially_functional,,,
61702,BUBU01556,BUBU01556224,5/9/2022 18:56,1,436,9,shared_taps,29928,Bunyala West,Busia,Budalangi,Urban,,,,,partially_functional,,,
61703,BUBU01557,BUBU01557224,5/22/2024 7:09,3,239,18,shared_taps,16542,Elugulu,Busia,Butula,Rural,,,,,partially_functional,,,
61704,BUBU01558,BUBU01558224,4/6/2023 5:37,4,475,16,tap_in_home,19991,Kingandole,Busia,Butula,Urban,,,,,partially_functional,,,
61705,BUBU01559,BUBU01559224,11/28/2023 15:05,3,463,28,well,28505,Marachi Central,Busia,Butula,Rural,,Contaminated:Biological,,,partially_functional,,,
61706,BUBU01560,BUBU01560224,2/28/2024 19:04,2,22,35,shared_taps,32494,Marachi East,Busia,Butula,Urban,,,,,partially_functional,,,
61707,BUBU01561,BUBU01561224,4/25/2024 14:18,1,456,6,shared_taps,30313,Marachi North,Busia,Butula,Urban,,,,,partially_functional,,,
61708,ELKE01562,ELKE01562224,9/8/2022 11:29,4,249,32,river,18287,Soy North,Elgeyo-Marakwet,Keiyo South,Rural,,,,,,,,
61709,BUBU01563,BUBU01563224,12/20/2022 7:24,4,219,22,shared_taps,27099,Marachi West,Busia,Butula,Rural,,,,,partially_functional,,,
61710,BUFU01564,BUFU01564224,9/15/2025 8:26,5,424,10,shared_taps,31810,Ageng'A Nanguba,Busia,Funyula,Urban,,,,,partially_functional,,,
61711,BUFU01565,BUFU01565224,10/10/2024 19:00,2,4,20,tap_in_home,25049,Bwiri,Busia,Funyula,Rural,,,,,partially_functional,,,
61712,BUFU01566,BUFU01566224,4/5/2023 15:35,5,1,17,river,30319,Namboboto Nambuku,Busia,Funyula,Rural,,,,,partially_functional,,,
61713,BUFU01567,BUFU01567224,4/7/2023 10:46,3,29,32,well,30452,Nangina,Busia,Funyula,Rural,,Contaminated:Biological,,,partially_functional,,,
61714,BUMA01568,BUMA01568224,9/23/2022 18:43,4,294,22,tap_in_home,56014,Bukhayo West,Busia,Matayos,Urban,,,,,partially_functional,,,
